learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
0.0001479149937742,RMSprop,FM,0.0009577253709004,950,1.0366,1.2803,0.4852,25,395
6.823192514692028e-06,RMSprop,FM,0.008560804003703,700,4.0015,4.1105,0.4876,28,413
0.0005432032571447,adam,DeepFM,0.0365993654671908,600,0.7375,0.951,0.4841,10,51
2.320401357706913e-06,RMSprop,FM,6.232785950269972e-06,850,4.1058,4.2121,0.5189,26,302
0.0747061372190175,RMSprop,FM,1.0051923248106109e-05,750,17.1629,46.5367,0.516,17,389
0.0163648829146203,adam,FM,4.24099115340528e-06,800,1.0267,1.2544,0.4976,24,122
0.0006031637712436,adam,DeepFM,3.9432984412012455e-06,550,0.7933,1.0153,0.4812,17,410
9.06205550318566e-05,adam,DeepFM,3.5155023060168663e-06,950,0.7928,0.9987,0.4654,22,332
1.912115982453727e-06,RMSprop,FM,0.0162870750326876,650,4.1073,4.2136,0.4985,17,311
0.0129585867178536,adam,FM,0.0080039727568889,750,0.779,0.9891,0.4964,26,346
0.001164357653876,adam,DeepFM,0.0977212761151324,500,0.7158,0.9481,0.4793,11,47
0.0008946167923843,adam,DeepFM,0.0563253872400847,500,0.7173,0.9468,0.4799,10,35
0.0017861459275699,adam,DeepFM,0.058799026932439,500,0.7183,0.946,0.4917,10,180
0.0031336462255014,adam,DeepFM,0.0915160650770873,500,0.7151,0.9486,0.4824,13,47
0.0035431665989723,adam,DeepFM,0.0019153095590018,600,0.8186,1.0392,0.4697,14,504
5.100436507594964e-05,adam,DeepFM,0.0970870114856343,500,0.7188,0.9445,0.4711,14,205
0.003625647678508,adam,DeepFM,8.437178333233893e-05,600,0.8171,1.0249,0.4958,13,127
0.0003004603595348,adam,DeepFM,0.0034948336831268,550,0.7848,0.9953,0.473,20,95
2.8027819793483685e-05,adam,DeepFM,0.0211736609713719,650,0.7592,0.9642,0.488,13,227
0.0002352205142598,adam,DeepFM,0.086164015579462,850,0.718,0.9449,0.4643,20,163
