learning_rate,learner,model,embedding_size,weight_decay,train_batch_size,mae
0.0001,adam,NeuCMFww,64,0.01,1000,0.8362
0.0001,adam,NeuCMFww,64,0.1,500,0.8092
0.0001,adam,NeuCMFww,64,0.1,1000,0.8127
0.0001,adam,NeuCMF0i,32,0.0,500,0.8244
0.0001,adam,NeuCMF0i,32,0.0,1000,0.817
0.0001,adam,NeuCMF0i,32,0.01,500,0.8285
0.0001,adam,NeuCMF0i,32,0.01,1000,0.8037
0.0001,adam,NeuCMF0i,32,0.1,500,0.8249
0.0001,adam,NeuCMF0i,32,0.1,1000,0.8199
0.0001,adam,NeuCMF0i,64,0.0,500,0.7978
0.0001,adam,NeuCMF0i,64,0.0,1000,0.7933
0.0001,adam,NeuCMF0i,64,0.01,500,0.7984
0.0001,adam,NeuCMF0i,64,0.01,1000,0.8098
0.0001,adam,NeuCMF0i,64,0.1,500,0.8492
0.0001,adam,NeuCMF0i,64,0.1,1000,0.824
0.0001,adam,NeuCMFi0,32,0.0,500,0.8083
0.0001,adam,NeuCMFi0,32,0.0,1000,0.8059
0.0001,adam,NeuCMFi0,32,0.01,500,0.826
0.0001,adam,NeuCMFi0,32,0.01,1000,0.8359
0.0001,adam,NeuCMFi0,32,0.1,500,0.8007
0.0001,adam,NeuCMFi0,32,0.1,1000,0.8123
0.0001,adam,NeuCMFi0,64,0.0,500,0.8218
0.0001,adam,NeuCMFi0,64,0.0,1000,0.8124
0.0001,adam,NeuCMFi0,64,0.01,500,0.8491
0.0001,adam,NeuCMFi0,64,0.01,1000,0.8187
0.0001,adam,NeuCMFi0,64,0.1,500,0.8263
0.0001,adam,NeuCMFi0,64,0.1,1000,0.8045
0.0001,adam,NeuCMF0w,32,0.0,500,0.8208
0.0001,adam,NeuCMF0w,32,0.0,1000,0.832
0.0001,adam,NeuCMF0w,32,0.01,500,0.8339
0.0001,adam,NeuCMF0w,32,0.01,1000,0.8183
0.0001,adam,NeuCMF0w,32,0.1,500,0.8211
0.0001,adam,NeuCMF0w,32,0.1,1000,0.8345
0.0001,adam,NeuCMF0w,64,0.0,500,0.8384
0.0001,adam,NeuCMF0w,64,0.0,1000,0.8143
0.0001,adam,NeuCMF0w,64,0.01,500,0.8124
0.0001,adam,NeuCMF0w,64,0.01,1000,0.8356
0.0001,adam,NeuCMF0w,64,0.1,500,0.8155
0.0001,adam,NeuCMF0w,64,0.1,1000,0.8181
0.0001,adam,NeuCMFw0,32,0.0,500,0.8179
0.0001,adam,NeuCMFw0,32,0.0,1000,0.8075
0.0001,adam,NeuCMFw0,32,0.01,500,0.8125
0.0001,adam,NeuCMFw0,32,0.01,1000,0.8163
0.0001,adam,NeuCMFw0,32,0.1,500,0.7947
0.0001,adam,NeuCMFw0,32,0.1,1000,0.822
0.0001,adam,NeuCMFw0,64,0.0,500,0.8056
0.0001,adam,NeuCMFw0,64,0.0,1000,0.8251
0.0001,adam,NeuCMFw0,64,0.01,500,0.8112
0.0001,adam,NeuCMFw0,64,0.01,1000,0.8261
0.0001,adam,NeuCMFw0,64,0.1,500,0.8124
0.0001,adam,NeuCMFw0,64,0.1,1000,0.8345
0.0001,RMSprop,NeuCMFii,32,0.0,500,0.8288
0.0001,RMSprop,NeuCMFii,32,0.0,1000,0.8251
0.0001,RMSprop,NeuCMFii,32,0.01,500,0.8301
0.0001,RMSprop,NeuCMFii,32,0.01,1000,0.813
0.0001,RMSprop,NeuCMFii,32,0.1,500,0.8291
0.0001,RMSprop,NeuCMFii,32,0.1,1000,0.8264
0.0001,RMSprop,NeuCMFii,64,0.0,500,0.8105
0.0001,RMSprop,NeuCMFii,64,0.0,1000,0.8386
0.0001,RMSprop,NeuCMFii,64,0.01,500,0.8025
0.0001,RMSprop,NeuCMFii,64,0.01,1000,0.825
0.0001,RMSprop,NeuCMFii,64,0.1,500,0.8193
0.0001,RMSprop,NeuCMFii,64,0.1,1000,0.8323
0.0001,RMSprop,NeuCMFww,32,0.0,500,0.842
0.0001,RMSprop,NeuCMFww,32,0.0,1000,0.8108
0.0001,RMSprop,NeuCMFww,32,0.01,500,0.8118
0.0001,RMSprop,NeuCMFww,32,0.01,1000,0.838
0.0001,RMSprop,NeuCMFww,32,0.1,500,0.8226
0.0001,RMSprop,NeuCMFww,32,0.1,1000,0.8234
0.0001,RMSprop,NeuCMFww,64,0.0,500,0.8117
0.0001,RMSprop,NeuCMFww,64,0.0,1000,0.8085
0.0001,RMSprop,NeuCMFww,64,0.01,500,0.8178
0.0001,RMSprop,NeuCMFww,64,0.01,1000,0.8255
0.0001,RMSprop,NeuCMFww,64,0.1,500,0.832
0.0001,RMSprop,NeuCMFww,64,0.1,1000,0.828
0.0001,RMSprop,NeuCMF0i,32,0.0,500,0.8162
0.0001,RMSprop,NeuCMF0i,32,0.0,1000,0.8309
0.0001,RMSprop,NeuCMF0i,32,0.01,500,0.8309
0.0001,RMSprop,NeuCMF0i,32,0.01,1000,0.8096
0.0001,RMSprop,NeuCMF0i,32,0.1,500,0.8131
0.0001,RMSprop,NeuCMF0i,32,0.1,1000,0.8369
0.0001,RMSprop,NeuCMF0i,64,0.0,500,0.8303
0.0001,RMSprop,NeuCMF0i,64,0.0,1000,0.8447
0.0001,RMSprop,NeuCMF0i,64,0.01,500,0.8339
0.0001,RMSprop,NeuCMF0i,64,0.01,1000,0.8189
0.0001,RMSprop,NeuCMF0i,64,0.1,500,0.8147
0.0001,RMSprop,NeuCMF0i,64,0.1,1000,0.7978
0.0001,RMSprop,NeuCMFi0,32,0.0,500,0.8334
0.0001,RMSprop,NeuCMFi0,32,0.0,1000,0.8224
0.0001,RMSprop,NeuCMFi0,32,0.01,500,0.8285
0.0001,RMSprop,NeuCMFi0,32,0.01,1000,0.8158
0.0001,RMSprop,NeuCMFi0,32,0.1,500,0.8324
0.0001,RMSprop,NeuCMFi0,32,0.1,1000,0.8011
0.0001,RMSprop,NeuCMFi0,64,0.0,500,0.8172
0.0001,RMSprop,NeuCMFi0,64,0.0,1000,0.8183
0.0001,RMSprop,NeuCMFi0,64,0.01,500,0.8153
0.0001,RMSprop,NeuCMFi0,64,0.01,1000,0.8144
0.0001,RMSprop,NeuCMFi0,64,0.1,500,0.8173
0.0001,RMSprop,NeuCMFi0,64,0.1,1000,0.8346
0.0001,RMSprop,NeuCMF0w,32,0.0,500,0.8064
0.0001,RMSprop,NeuCMF0w,32,0.0,1000,0.8338
0.0001,RMSprop,NeuCMF0w,32,0.01,500,0.8106
0.0001,RMSprop,NeuCMF0w,32,0.01,1000,0.82
0.0001,RMSprop,NeuCMF0w,32,0.1,500,0.8198
0.0001,RMSprop,NeuCMF0w,32,0.1,1000,0.8198
0.0001,RMSprop,NeuCMF0w,64,0.0,500,0.8169
0.0001,RMSprop,NeuCMF0w,6Development2,0.0,500,0.7947
0.0001,RMSprop,NeuCMFw0,32,0.0,1000,0.8344
0.0001,RMSprop,NeuCMFw0,32,0.01,500,0.8
0.0001,RMSprop,NeuCMFw0,32,0.01,1000,0.8222
0.0001,RMSprop,NeuCMFw0,32,0.1,500,0.8191
0.0001,RMSprop,NeuCMFw0,32,0.1,1000,0.8554
0.0001,RMSprop,NeuCMFw0,64,0.0,500,0.8363
0.0001,RMSprop,NeuCMFw0,64,0.0,1000,0.8242
0.0001,RMSprop,NeuCMFw0,64,0.01,500,0.8169
0.0001,RMSprop,NeuCMFw0,64,0.01,1000,0.8464
0.0001,RMSprop,NeuCMFw0,64,0.1,500,0.8097
0.0001,RMSprop,NeuCMFw0,64,0.1,1000,0.8057
1e-05,adam,NeuCMFii,32,0.0,500,0.8419
1e-05,adam,NeuCMFii,32,0.0,1000,0.8229
1e-05,adam,NeuCMFii,32,0.01,500,0.811
1e-05,adam,NeuCMFii,32,0.01,1000,0.8335
1e-05,adam,NeuCMFii,32,0.1,500,0.8295
1e-05,adam,NeuCMFii,32,0.1,1000,0.8144
1e-05,adam,NeuCMFii,64,0.0,500,0.833
1e-05,adam,NeuCMFii,64,0.0,1000,0.8312
1e-05,adam,NeuCMFii,64,0.01,500,0.8366
1e-05,adam,NeuCMFii,64,0.01,1000,0.8052
1e-05,adam,NeuCMFii,64,0.1,500,0.8304
1e-05,adam,NeuCMFii,64,0.1,1000,0.818
1e-05,adam,NeuCMFww,32,0.0,500,0.8119
1e-05,adam,NeuCMFww,32,0.0,1000,0.8264
1e-05,adam,NeuCMFww,32,0.01,500,0.8186
1e-05,adam,NeuCMFww,32,0.01,1000,0.8074
1e-05,adam,NeuCMFww,32,0.1,500,0.8316
1e-05,adam,NeuCMFww,32,0.1,1000,0.8251
1e-05,adam,NeuCMFww,64,0.0,500,0.8119
1e-05,adam,NeuCMFww,64,0.0,1000,0.8295
1e-05,adam,NeuCMFww,64,0.01,500,0.843
1e-05,adam,NeuCMFww,64,0.01,1000,0.827
1e-05,adam,NeuCMFww,64,0.1,500,0.8001
1e-05,adam,NeuCMFww,64,0.1,1000,0.8166
1e-05,adam,NeuCMF0i,32,0.0,500,0.8262
1e-05,adam,NeuCMF0i,32,0.0,1000,0.8324
1e-05,adam,NeuCMF0i,32,0.01,500,0.8224
1e-05,adam,NeuCMF0i,32,0.01,1000,0.8072
1e-05,adam,NeuCMF0i,32,0.1,500,0.8261
1e-05,adam,NeuCMF0i,32,0.1,1000,0.8185
1e-05,adam,NeuCMF0i,64,0.0,500,0.8217
1e-05,adam,NeuCMF0i,64,0.0,1000,0.8152
1e-05,adam,NeuCMF0i,64,0.01,500,0.8278
1e-05,adam,NeuCMF0i,64,0.01,1000,0.8434
1e-05,adam,NeuCMF0i,64,0.1,500,0.8358
1e-05,adam,NeuCMF0i,64,0.1,1000,0.8369
1e-05,adam,NeuCMFi0,32,0.0,500,0.8089
1e-05,adam,NeuCMFi0,32,0.0,1000,0.818
1e-05,adam,NeuCMFi0,32,0.01,500,0.8255
1e-05,adam,NeuCMFi0,32,0.01,1000,0.8074
1e-05,adam,NeuCMFi0,32,0.1,500,0.8112
1e-05,adam,NeuCMFi0,32,0.1,1000,0.8072
1e-05,adam,NeuCMFi0,64,0.0,500,0.8204
1e-05,adam,NeuCMFi0,64,0.0,1000,0.8084
1e-05,adam,NeuCMFi0,64,0.01,500,0.8391
1e-05,adam,NeuCMFi0,64,0.01,1000,0.8074
1e-05,adam,NeuCMFi0,64,0.1,500,0.816
1e-05,adam,NeuCMFi0,64,0.1,1000,0.8374
1e-05,adam,NeuCMF0w,32,0.0,500,0.8255
1e-05,adam,NeuCMF0w,32,0.0,1000,0.8231
1e-05,adam,NeuCMF0w,32,0.01,500,0.8069
1e-05,adam,NeuCMF0w,32,0.01,1000,0.8131
1e-05,adam,NeuCMF0w,32,0.1,500,0.8177
1e-05,adam,NeuCMF0w,32,0.1,1000,0.8004
1e-05,adam,NeuCMF0w,64,0.0,500,0.8151
1e-05,adam,NeuCMF0w,64,0.0,1000,0.8348
1e-05,adam,NeuCMF0w,64,0.01,500,0.8197
1e-05,adam,NeuCMF0w,64,0.01,1000,0.8388
1e-05,adam,NeuCMF0w,64,0.1,500,0.8382
1e-05,adam,NeuCMF0w,64,0.1,1000,0.7956
1e-05,adam,NeuCMFw0,32,0.0,500,0.8076
1e-05,adam,NeuCMFw0,32,0.0,1000,0.8106
1e-05,adam,NeuCMFw0,32,0.01,500,0.8224
1e-05,adam,NeuCMFw0,32,0.01,1000,0.8148
1e-05,adam,NeuCMFw0,32,0.1,500,0.8229
1e-05,adam,NeuCMFw0,32,0.1,1000,0.8362
1e-05,adam,NeuCMFw0,64,0.0,500,0.8108
1e-05,adam,NeuCMFw0,64,0.0,1000,0.8189
1e-05,adam,NeuCMFw0,64,0.01,500,0.8442
1e-05,adam,NeuCMFw0,64,0.01,1000,0.854
1e-05,adam,NeuCMFw0,64,0.1,500,0.8445
1e-05,adam,NeuCMFw0,64,0.1,1000,0.8012
1e-05,RMSprop,NeuCMFii,32,0.0,500,0.8292
1e-05,RMSprop,NeuCMFii,32,0.0,1000,0.82
1e-05,RMSprop,NeuCMFii,32,0.01,500,0.7952
1e-05,RMSprop,NeuCMFii,32,0.01,1000,0.8182
1e-05,RMSprop,NeuCMFii,32,0.1,500,0.8252
1e-05,RMSprop,NeuCMFii,32,0.1,1000,0.8208
1e-05,RMSprop,NeuCMFii,64,0.0,500,0.8102
1e-05,RMSprop,NeuCMFii,64,0.0,1000,0.8186
1e-05,RMSprop,NeuCMFii,64,0.01,500,0.8109
1e-05,RMSprop,NeuCMFii,64,0.01,1000,0.8218
1e-05,RMSprop,NeuCMFii,64,0.1,500,0.8391
1e-05,RMSprop,NeuCMFii,64,0.1,1000,0.8164
1e-05,RMSprop,NeuCMFww,32,0.0,500,0.8028
1e-05,RMSprop,NeuCMFww,32,0.0,1000,0.8225
1e-05,RMSprop,NeuCMFww,32,0.01,500,0.8105
1e-05,RMSprop,NeuCMFww,32,0.01,1000,0.8155
1e-05,RMSprop,NeuCMFww,32,0.1,500,0.8145
1e-05,RMSprop,NeuCMFww,32,0.1,1000,0.8219
1e-05,RMSprop,NeuCMFww,64,0.0,500,0.8173
1e-05,RMSprop,NeuCMFww,64,0.0,1000,0.8437
1e-05,RMSprop,NeuCMFww,64,0.01,500,0.8127
1e-05,RMSprop,NeuCMFww,64,0.01,1000,0.8177
1e-05,RMSprop,NeuCMFww,64,0.1,500,0.8201
1e-05,RMSprop,NeuCMFww,64,0.1,1000,0.8291
1e-05,RMSprop,NeuCMF0i,32,0.0,500,0.8176
1e-05,RMSprop,NeuCMF0i,32,0.0,1000,0.8268
1e-05,RMSprop,NeuCMF0i,32,0.01,500,0.8316
1e-05,RMSprop,NeuCMF0i,32,0.01,1000,0.8332
1e-05,RMSprop,NeuCMF0i,32,0.1,500,0.8214
1e-05,RMSprop,NeuCMF0i,32,0.1,1000,0.8126
1e-05,RMSprop,NeuCMF0i,64,0.0,500,0.8058
1e-05,RMSprop,NeuCMF0i,64,0.0,1000,0.8143
1e-05,RMSprop,NeuCMF0i,64,0.01,500,0.7951
1e-05,RMSprop,NeuCMF0i,64,0.01,1000,0.8206
1e-05,RMSprop,NeuCMF0i,64,0.1,500,0.8332
1e-05,RMSprop,NeuCMF0i,64,0.1,1000,0.8206
1e-05,RMSprop,NeuCMFi0,32,0.0,500,0.8134
1e-05,RMSprop,NeuCMFi0,32,0.0,1000,0.8254
1e-05,RMSprop,NeuCMFi0,32,0.01,500,0.8378
1e-05,RMSprop,NeuCMFi0,32,0.01,1000,0.8307
1e-05,RMSprop,NeuCMFi0,32,0.1,500,0.8157
1e-05,RMSprop,NeuCMFi0,32,0.1,1000,0.7986
1e-05,RMSprop,NeuCMFi0,64,0.0,500,0.8097
1e-05,RMSprop,NeuCMFi0,64,0.0,1000,0.8175
1e-05,RMSprop,NeuCMFi0,64,0.01,500,0.8294
1e-05,RMSprop,NeuCMFi0,64,0.01,1000,0.8076
1e-05,RMSprop,NeuCMFi0,64,0.1,500,0.8165
1e-05,RMSprop,NeuCMFi0,64,0.1,1000,0.8323
1e-05,RMSprop,NeuCMF0w,32,0.0,500,0.8341
1e-05,RMSprop,NeuCMF0w,32,0.0,1000,0.844
1e-05,RMSprop,NeuCMF0w,32,0.01,500,0.8009
1e-05,RMSprop,NeuCMF0w,32,0.01,1000,0.8428
1e-05,RMSprop,NeuCMF0w,32,0.1,500,0.81
1e-05,RMSprop,NeuCMF0w,32,0.1,1000,0.8333
1e-05,RMSprop,NeuCMF0w,64,0.0,500,0.8226
1e-05,RMSprop,NeuCMF0w,64,0.0,1000,0.8172
1e-05,RMSprop,NeuCMF0w,64,0.01,500,0.8225
1e-05,RMSprop,NeuCMF0w,64,0.01,1000,0.8066
1e-05,RMSprop,NeuCMF0w,64,0.1,500,0.8278
1e-05,RMSprop,NeuCMF0w,64,0.1,1000,0.8156
1e-05,RMSprop,NeuCMFw0,32,0.0,500,0.823
1e-05,RMSprop,NeuCMFw0,32,0.0,1000,0.8189
1e-05,RMSprop,NeuCMFw0,32,0.01,500,0.8195
1e-05,RMSprop,NeuCMFw0,32,0.01,1000,0.8055
1e-05,RMSprop,NeuCMFw0,32,0.1,500,0.8368
1e-05,RMSprop,NeuCMFw0,32,0.1,1000,0.8101
1e-05,RMSprop,NeuCMFw0,64,0.0,500,0.8198
1e-05,RMSprop,NeuCMFw0,64,0.0,1000,0.7967
1e-05,RMSprop,NeuCMFw0,64,0.01,500,0.8254
1e-05,RMSprop,NeuCMFw0,64,0.01,1000,0.8215
1e-05,RMSprop,NeuCMFw0,64,0.1,500,0.833
1e-05,RMSprop,NeuCMFw0,64,0.1,1000,0.8341
1e-06,adam,NeuCMFii,32,0.0,500,0.8199
1e-06,adam,NeuCMFii,32,0.0,1000,0.8333
1e-06,adam,NeuCMFii,32,0.01,500,0.8099
1e-06,adam,NeuCMFii,32,0.01,1000,0.8031
1e-06,adam,NeuCMFii,32,0.1,500,0.82
1e-06,adam,NeuCMFii,32,0.1,1000,0.8128
1e-06,adam,NeuCMFii,64,0.0,500,0.823
1e-06,adam,NeuCMFii,64,0.0,1000,0.8183
1e-06,adam,NeuCMFii,64,0.01,500,0.8327
1e-06,adam,NeuCMFii,64,0.01,1000,0.8421
1e-06,adam,NeuCMFii,64,0.1,500,0.8082
1e-06,adam,NeuCMFii,64,0.1,1000,0.8324
1e-06,adam,NeuCMFww,32,0.0,500,0.806
1e-06,adam,NeuCMFww,32,0.0,1000,0.8315
1e-06,adam,NeuCMFww,32,0.01,500,0.8366
1e-06,adam,NeuCMFww,32,0.01,1000,0.8287
1e-06,adam,NeuCMFww,32,0.1,500,0.8351
1e-06,adam,NeuCMFww,32,0.1,1000,0.8225
1e-06,adam,NeuCMFww,64,0.0,500,0.8048
1e-06,adam,NeuCMFww,64,0.0,1000,0.8088
1e-06,adam,NeuCMFww,64,0.01,500,0.8181
1e-06,adam,NeuCMFww,64,0.01,1000,0.838
1e-06,adam,NeuCMFww,64,0.1,500,0.8116
1e-06,adam,NeuCMFww,64,0.1,1000,0.809
1e-06,adam,NeuCMF0i,32,0.0,500,0.8073
1e-06,adam,NeuCMF0i,32,0.0,1000,0.8395
1e-06,adam,NeuCMF0i,32,0.01,500,0.8101
1e-06,adam,NeuCMF0i,32,0.01,1000,0.832
1e-06,adam,NeuCMF0i,32,0.1,500,0.8139
1e-06,adam,NeuCMF0i,32,0.1,1000,0.8365
1e-06,adam,NeuCMF0i,64,0.0,500,0.8132
1e-06,adam,NeuCMF0i,64,0.0,1000,0.8119
1e-06,adam,NeuCMF0i,64,0.01,500,0.8113
1e-06,adam,NeuCMF0i,64,0.01,1000,0.8339
1e-06,adam,NeuCMF0i,64,0.1,500,0.8077
1e-06,adam,NeuCMF0i,64,0.1,1000,0.8126
1e-06,adam,NeuCMFi0,32,0.0,500,0.8118
1e-06,adam,NeuCMFi0,32,0.0,1000,0.8148
1e-06,adam,NeuCMFi0,32,0.01,500,0.8276
1e-06,adam,NeuCMFi0,32,0.01,1000,0.8029
1e-06,adam,NeuCMFi0,32,0.1,500,0.8056
1e-06,adam,NeuCMFi0,32,0.1,1000,0.8129
1e-06,adam,NeuCMFi0,64,0.0,500,0.8012
1e-06,adam,NeuCMFi0,64,0.0,1000,0.8391
1e-06,adam,NeuCMFi0,64,0.01,500,0.8264
1e-06,adam,NeuCMFi0,64,0.01,1000,0.8244
1e-06,adam,NeuCMFi0,64,0.1,500,0.8333
1e-06,adam,NeuCMFi0,64,0.1,1000,0.8004
1e-06,adam,NeuCMF0w,32,0.0,500,0.8437
1e-06,adam,NeuCMF0w,32,0.0,1000,0.8358
1e-06,adam,NeuCMF0w,32,0.01,500,0.7948
1e-06,adam,NeuCMF0w,32,0.01,1000,0.8327
1e-06,adam,NeuCMF0w,32,0.1,500,0.8175
1e-06,adam,NeuCMF0w,32,0.1,1000,0.8464
1e-06,adam,NeuCMF0w,64,0.0,500,0.8362
1e-06,adam,NeuCMF0w,64,0.0,1000,0.8223
1e-06,adam,NeuCMF0w,64,0.01,500,0.8244
1e-06,adam,NeuCMF0w,64,0.01,1000,0.8216
1e-06,adam,NeuCMF0w,64,0.1,500,0.8363
1e-06,adam,NeuCMF0w,64,0.1,1000,0.8337
1e-06,adam,NeuCMFw0,32,0.0,500,0.805
1e-06,adam,NeuCMFw0,32,0.0,1000,0.8053
1e-06,adam,NeuCMFw0,32,0.01,500,0.8136
1e-06,adam,NeuCMFw0,32,0.01,1000,0.8327
1e-06,adam,NeuCMFw0,32,0.1,500,0.8325
1e-06,adam,NeuCMFw0,32,0.1,1000,0.829
1e-06,adam,NeuCMFw0,64,0.0,500,0.8144
1e-06,adam,NeuCMFw0,64,0.0,1000,0.8248
1e-06,adam,NeuCMFw0,64,0.01,500,0.8195
1e-06,adam,NeuCMFw0,64,0.01,1000,0.8176
1e-06,adam,NeuCMFw0,64,0.1,500,0.8416
1e-06,adam,NeuCMFw0,64,0.1,1000,0.8131
1e-06,RMSprop,NeuCMFii,32,0.0,500,0.8025
1e-06,RMSprop,NeuCMFii,32,0.0,1000,0.8193
1e-06,RMSprop,NeuCMFii,32,0.01,500,0.8155
1e-06,RMSprop,NeuCMFii,32,0.01,1000,0.8073
1e-06,RMSprop,NeuCMFii,32,0.1,500,0.8465
1e-06,RMSprop,NeuCMFii,32,0.1,1000,0.8288
1e-06,RMSprop,NeuCMFii,64,0.0,500,0.8216
1e-06,RMSprop,NeuCMFii,64,0.0,1000,0.8116
1e-06,RMSprop,NeuCMFii,64,0.01,500,0.8071
1e-06,RMSprop,NeuCMFii,64,0.01,1000,0.8114
1e-06,RMSprop,NeuCMFii,64,0.1,500,0.8292
1e-06,RMSprop,NeuCMFii,64,0.1,1000,0.8303
1e-06,RMSprop,NeuCMFww,32,0.0,500,0.8321
1e-06,RMSprop,NeuCMFww,32,0.0,1000,0.8158
1e-06,RMSprop,NeuCMFww,32,0.01,500,0.8194
1e-06,RMSprop,NeuCMFww,32,0.01,1000,0.7956
1e-06,RMSprop,NeuCMFww,32,0.1,500,0.8293
1e-06,RMSprop,NeuCMFww,32,0.1,1000,0.8189
1e-06,RMSprop,NeuCMFww,64,0.0,500,0.8193
1e-06,RMSprop,NeuCMFww,64,0.0,1000,0.8105
1e-06,RMSprop,NeuCMFww,64,0.01,500,0.8342
1e-06,RMSprop,NeuCMFww,64,0.01,1000,0.823
1e-06,RMSprop,NeuCMFww,64,0.1,500,0.8084
1e-06,RMSprop,NeuCMFww,64,0.1,1000,0.8125
1e-06,RMSprop,NeuCMF0i,32,0.0,500,0.8155
1e-06,RMSprop,NeuCMF0i,32,0.0,1000,0.8182
1e-06,RMSprop,NeuCMF0i,32,0.01,500,0.8099
1e-06,RMSprop,NeuCMF0i,32,0.01,1000,0.8138
1e-06,RMSprop,NeuCMF0i,32,0.1,500,0.8212
1e-06,RMSprop,NeuCMF0i,32,0.1,1000,0.8501
1e-06,RMSprop,NeuCMF0i,64,0.0,500,0.8239
1e-06,RMSprop,NeuCMF0i,64,0.0,1000,0.8413
1e-06,RMSprop,NeuCMF0i,64,0.01,500,0.8133
1e-06,RMSprop,NeuCMF0i,64,0.01,1000,0.8099
1e-06,RMSprop,NeuCMF0i,64,0.1,500,0.8223
1e-06,RMSprop,NeuCMF0i,64,0.1,1000,0.806
1e-06,RMSprop,NeuCMFi0,32,0.0,500,0.8143
1e-06,RMSprop,NeuCMFi0,32,0.0,1000,0.818
1e-06,RMSprop,NeuCMFi0,32,0.01,500,0.8318
1e-06,RMSprop,NeuCMFi0,32,0.01,1000,0.7948
1e-06,RMSprop,NeuCMFi0,32,0.1,500,0.7992
1e-06,RMSprop,NeuCMFi0,32,0.1,1000,0.8159
1e-06,RMSprop,NeuCMFi0,64,0.0,500,0.8155
1e-06,RMSprop,NeuCMFi0,64,0.0,1000,0.8056
1e-06,RMSprop,NeuCMFi0,64,0.01,500,0.8165
1e-06,RMSprop,NeuCMFi0,64,0.01,1000,0.8102
1e-06,RMSprop,NeuCMFi0,64,0.1,500,0.8334
1e-06,RMSprop,NeuCMFi0,64,0.1,1000,0.7943
1e-06,RMSprop,NeuCMF0w,32,0.0,500,0.8143
1e-06,RMSprop,NeuCMF0w,32,0.0,1000,0.8116
1e-06,RMSprop,NeuCMF0w,32,0.01,500,0.8337
1e-06,RMSprop,NeuCMF0w,32,0.01,1000,0.8272
1e-06,RMSprop,NeuCMF0w,32,0.1,500,0.8161
1e-06,RMSprop,NeuCMF0w,32,0.1,1000,0.8266
1e-06,RMSprop,NeuCMF0w,64,0.0,500,0.8295
1e-06,RMSprop,NeuCMF0w,64,0.0,1000,0.8217
1e-06,RMSprop,NeuCMF0w,64,0.01,500,0.803
1e-06,RMSprop,NeuCMF0w,64,0.01,1000,0.8166
1e-06,RMSprop,NeuCMF0w,64,0.1,500,0.8137
1e-06,RMSprop,NeuCMF0w,64,0.1,1000,0.8273
1e-06,RMSprop,NeuCMFw0,32,0.0,500,0.8079
1e-06,RMSprop,NeuCMFw0,32,0.0,1000,0.8151
1e-06,RMSprop,NeuCMFw0,32,0.01,500,0.8126
1e-06,RMSprop,NeuCMFw0,32,0.01,1000,0.7968
1e-06,RMSprop,NeuCMFw0,32,0.1,500,0.8213
1e-06,RMSprop,NeuCMFw0,32,0.1,1000,0.8076
1e-06,RMSprop,NeuCMFw0,64,0.0,500,0.8277
1e-06,RMSprop,NeuCMFw0,64,0.0,1000,0.8197
1e-06,RMSprop,NeuCMFw0,64,0.01,500,0.8425
1e-06,RMSprop,NeuCMFw0,64,0.01,1000,0.834
1e-06,RMSprop,NeuCMFw0,64,0.1,500,0.8133
1e-06,RMSprop,NeuCMFw0,64,0.1,1000,0.831
1.0,adam,NeuCMFii,128,0.0,500,0.8159
1.0,adam,NeuCMFii,128,0.0,1000,0.8041
1.0,adam,NeuCMFii,128,0.01,500,0.8028
1.0,adam,NeuCMFii,128,0.01,1000,0.8247
1.0,adam,NeuCMFii,128,0.1,500,0.8303
1.0,adam,NeuCMFii,128,0.1,1000,0.7926
1.0,adam,NeuCMFii,256,0.0,500,0.8187
1.0,adam,NeuCMFii,256,0.0,1000,0.8183
1.0,adam,NeuCMFii,256,0.01,500,0.8152
1.0,adam,NeuCMFii,256,0.01,1000,0.8195
1.0,adam,NeuCMFii,256,0.1,500,0.8275
1.0,adam,NeuCMFii,256,0.1,1000,0.8185
1.0,adam,NeuCMFii,512,0.0,500,0.8171
1.0,adam,NeuCMFii,512,0.0,1000,0.8265
1.0,adam,NeuCMFii,512,0.01,500,0.8066
1.0,adam,NeuCMFii,512,0.01,1000,0.8206
1.0,adam,NeuCMFii,512,0.1,500,0.8155
1.0,adam,NeuCMFii,512,0.1,1000,0.8342
1.0,adam,NeuCMFww,128,0.0,500,0.8408
1.0,adam,NeuCMFww,128,0.0,1000,0.8196
1.0,adam,NeuCMFww,128,0.01,500,0.8553
1.0,adam,NeuCMFww,128,0.01,1000,0.8426
1.0,adam,NeuCMFww,128,0.1,500,0.8228
1.0,adam,NeuCMFww,128,0.1,1000,0.8152
1.0,adam,NeuCMFww,256,0.0,500,0.805
1.0,adam,NeuCMFww,256,0.0,1000,0.8211
1.0,adam,NeuCMFww,256,0.01,500,0.8327
1.0,adam,NeuCMFww,256,0.01,1000,0.8321
1.0,adam,NeuCMFww,256,0.1,500,0.8285
1.0,adam,NeuCMFww,256,0.1,1000,0.8424
1.0,adam,NeuCMFww,512,0.0,500,0.8093
1.0,adam,NeuCMFww,512,0.0,1000,0.816
1.0,adam,NeuCMFww,512,0.01,500,0.8199
1.0,adam,NeuCMFww,512,0.01,1000,0.83
1.0,adam,NeuCMFww,512,0.1,500,0.8264
1.0,adam,NeuCMFww,512,0.1,1000,0.8508
1.0,adam,NeuCMF0i,128,0.0,500,0.8254
1.0,adam,NeuCMF0i,128,0.0,1000,0.8377
1.0,adam,NeuCMF0i,128,0.01,500,0.8211
